trial_nr	onset	event_type	phase	response	nr_frames	movie_index	movie_duration	movie_file	onset_abs	duration
35	167.94435612496454	movie	1		356	33.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_R_yt-HPjLtkyzN3E_101.mp4	185.71907291701064	2.9945588749833405
35	170.93891499994788	fix_post	2		119	33.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_R_yt-HPjLtkyzN3E_101.mp4	188.71363179199398	1.0067519170697778
36	171.94566691701766	fix_pre	0		117	34.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_yt-gzjV6YoK6X0_3.mp4	189.72038370906375	0.9903561659157276
36	172.9360230829334	movie	1		357	34.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_yt-gzjV6YoK6X0_3.mp4	190.71073987497948	3.009054791997187
36	175.94507787493058	fix_post	2		119	34.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_yt-gzjV6YoK6X0_3.mp4	193.71979466697667	1.0000223750248551
37	176.94510024995543	fix_pre	0		116	35.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_yt-s73Xqkcq9Js_285.mp4	194.71981704200152	1.0031623330432922
37	177.94826258299872	movie	1		358	35.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_yt-s73Xqkcq9Js_285.mp4	195.72297937504482	2.9905962499324232
37	180.93885883293115	fix_post	2		118	35.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_yt-s73Xqkcq9Js_285.mp4	198.71357562497724	0.9941782500827685
38	181.93303708301391	fix_pre	0		112	36.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_yt-KLInd-KrK_w_19.mp4	199.70775387506	1.017170500010252
38	182.30520104197785	response	0	escape		36.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_yt-KLInd-KrK_w_19.mp4	200.07991783402395	
38	182.95020758302417	movie	1		62	36.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_yt-KLInd-KrK_w_19.mp4	200.72492437507026	0.5262734999414533
