video_name	category_name	duration	width	height	size	frame_rate
yt-kP7VNn9QIo4_53.mp4	playing+sports	3.037000	1280	720	1.570016	30000/1001
1y-EvnfGO9Y_70.mp4	playing+sports	3.024000	1280	720	1.565376	30000/1001
yt-cM5PvgE7aJs_243.mp4	playing+sports	3.024000	1280	720	1.932525	30/1
yt-Xs7TCzdnUJQ_79.mp4	playing+sports	2.435767	1280	720	4.218627	0/0
yt-BF80IX4r8x4_106.mp4	landing	3.024000	1280	720	1.465256	25/1
yt-RXqc3JAmmPM_72.mp4	landing	3.024000	1280	720	1.104151	30000/1001
yt-TZ107yBhXoA_1.mp4	landing	3.024000	1280	720	1.159425	30000/1001
yt-y-boY803u9A_12.mp4	landing	3.024000	1280	720	1.305495	30000/1001
yt-BLH14fgz6RM_32.mp4	landing	3.037000	1280	720	1.103652	30000/1001
yt-0xzYSBvVfYM_197.mp4	clawing	3.024000	1280	720	1.262375	30/1
yt-4RKOPaRF42o_124.mp4	clawing	3.037000	1280	720	1.330935	30000/1001
yt-ohKBip2nOHQ_555.mp4	clawing	3.037000	1280	720	1.334527	30000/1001
uMYzeAJiua0_199.mp4	clawing	3.024000	1280	720	1.486413	30/1
yt-YTQXM5ZjRgg_116.mp4	clawing	3.024000	1280	720	1.287443	25/1
yt-BJsMGxfjrZk_59.mp4	drainning	3.037000	1280	720	1.818184	30000/1001
yt-8vm83GUgYxI_1.mp4	drainning	3.024000	1280	720	1.898116	30/1
yt-gDZnJCR2uXI_18.mp4	drainning	3.024000	1280	720	2.71387	30/1
yt-0lfSyC79n14_7.mp4	drainning	3.024000	1280	720	1.532853	30000/1001
yt-MhW2fU45JK8_544.mp4	drainning	3.024000	1280	720	1.96478	30/1
yt-UPgF4YAHBQY_33.mp4	drainning	3.024000	1280	720	1.40634	30/1
yt-RWN5qOIgqec_25.mp4	drainning	3.037000	1280	720	1.704749	30000/1001
yt-zlbtESb7Fcw_28.mp4	drinking	3.091000	1280	720	1.106848	6147/500
yt-rPYBHkUEwwc_10.mp4	drinking	3.024000	1280	720	1.417861	30/1
yt-v8e_DlCsP4w_10.mp4	drinking	3.066000	1280	720	1.083825	12071/1000
yt-ycQy_fHCK-U_8.mp4	drinking	3.024000	1280	720	1.119051	20/1
yt-5rIpe3xc5rQ_18.mp4	drinking	3.024000	1280	720	1.102623	30/1
yt-OFbbvxTLrtM_132.mp4	pushing	3.024000	1280	720	1.812505	30/1
yt-uXDyvrm0Tw0_17.mp4	pushing	3.024000	1280	720	2.277549	30/1
yt-o0YqkYEeszM_7.mp4	pushing	3.024000	1280	720	2.03303	30000/1001
yt-RL1chIcbTPQ_11.mp4	pushing	3.024000	1280	720	1.819506	30000/1001
yt-lzXao6Reec4_14.mp4	pushing	3.024000	1280	720	1.918134	30/1
yt-MTo50ReVNmU_2.mp4	pushing	3.024000	1280	720	1.919393	25/1
yt-SkIJvj6KNOo_33.mp4	skipping	3.037000	1280	720	1.696691	30000/1001
yt-D99Pp5JlUQI_47.mp4	skipping	3.024000	1280	720	1.754484	25/1
yt-tkUGDrn-XYg_2.mp4	skipping	3.056000	1280	720	1.561374	4909/200
yt-h09NHEfoKb0_8.mp4	skipping	3.024000	1280	720	1.838289	30/1
yt-i3-YlGenYmk_411.mp4	trimming	3.024000	1280	720	2.882134	30000/1001
yt-WrfV5K3IXsE_118.mp4	trimming	3.037000	1280	720	2.861082	30000/1001
yt-EApB0DJ3ECg_119.mp4	trimming	3.037000	1280	720	2.269679	30000/1001
yt-hyZEDFkh49w_196.mp4	trimming	3.037000	1280	720	2.275419	30000/1001
yt-okYy5Md2U8I_7.mp4	trimming	3.024000	1280	720	3.110151	30/1
yt-EApB0DJ3ECg_66.mp4	trimming	3.037000	1280	720	2.715208	30000/1001
yt-Xs-YKSogfak_24.mp4	emptying	3.024000	1280	720	0.858643	117/4
yt-5DD4XtHSA9Q_171.mp4	emptying	3.024000	1280	720	1.643174	30/1
yt-BW6jWEVbxxk_4.mp4	emptying	3.024000	1280	720	1.732391	30/1
yt-yJmHtBFyhH4_15.mp4	emptying	3.024000	1280	720	0.849316	24000/1001
yt-hLNq_Qp9J70_36.mp4	emptying	3.024000	1280	720	1.056277	24/1
yt-Fdv-V--QlR0_117.mp4	breaking	3.037000	1280	720	0.63743	30000/1001
yt-l_ioasf6yHg_44.mp4	breaking	3.024000	1280	720	0.764866	25/1
yt-5rC42egLl5E_387.mp4	breaking	3.037000	1280	720	0.655343	30000/1001
yt-IX6uxR5DSKk_2.mp4	breaking	3.024000	1280	720	1.176416	30/1
yt-E8EDQCPbBeI_196.mp4	breaking	3.024000	1280	720	0.71461	25/1
yt-WQNX2yWLT2I_366.mp4	breaking	3.037000	1280	720	0.522019	30000/1001
yt-xKteiAi5h7Q_36.mp4	breaking	1.368033	1280	720	1.646599	0/0
Xq0a2BWE3zA_53.mp4	breaking	3.024000	1280	720	1.076937	24/1
yt-7W50lcw5FCo_37.mp4	breaking	3.024000	1280	720	2.143408	30000/1001
yt-Q4edV5qiqu0_578.mp4	breaking	3.024000	1280	720	0.962672	30/1
yt-kRR0CluqaX4_130.mp4	breaking	3.037000	1280	720	0.467564	30000/1001
yt-GbL63AmOIss_116.mp4	breaking	3.024000	1280	720	0.548592	30000/1001
bing-www_break_com_video_like-a-cat-catching-a-fly-3131008_12.mp4	breaking	3.024000	1280	720	1.241426	30000/1001
yt-LUIvP_NDWAs_45.mp4	breaking	3.024000	1280	720	0.461086	25/1
yt-ol2u_-gd0-o_13.mp4	unpacking	3.024000	1280	720	1.945127	30/1
yt-d5jBQ-LOW2I_17.mp4	unpacking	3.024000	1280	720	1.209905	30/1
yt-pGtq_Y0PUAw_28.mp4	unpacking	3.037000	1280	720	1.239615	30000/1001
yt-mI9voWol7cE_104.mp4	unpacking	3.024000	1280	720	1.439066	30000/1001
yt-jUGt_Byqczw_599.mp4	boxing	3.034000	1280	720	1.862751	30/1
yt-zRkzk1Y1eoU_50.mp4	boxing	3.024000	1280	720	1.457498	30/1
yt-mQESmS4uqRU_208.mp4	boxing	3.024000	1280	720	1.59999	30/1
yt-z68VLDDCFdw_93.mp4	boxing	3.037000	1280	720	1.466848	30000/1001
yt-Rybd-sKJFz0_78.mp4	boxing	3.024000	1280	720	1.51475	30000/1001
yt-eLQydFSMGCU_75.mp4	boxing	3.024000	1280	720	1.511608	30000/1001
yt-JG2OY_7B-gI_537.mp4	boxing	3.024000	1280	720	1.543686	25/1
yt-IT741UWKVzg_34.mp4	boxing	3.024000	1280	720	1.461161	30000/1001
yt-H2ce6U0SbVA_542.mp4	boxing	3.024000	1280	720	2.029989	30000/1001
yt-Pinnv3-3GFU_452.mp4	boxing	3.024000	1280	720	1.599647	30/1
yt-y3tyx6cZjmA_412.mp4	boxing	3.024000	1280	720	1.596817	30/1
yt-6MwA-jx56AQ_612.mp4	boxing	3.024000	1280	720	1.50765	30000/1001
yt-qiPhBL4lBr0_44.mp4	boxing	3.024000	1280	720	1.597203	30000/1001
3WAnGcPubBY_179.mp4	boxing	3.024000	1280	720	1.718072	30000/1001
xTlFOCRvy68_1564.mp4	boxing	3.037000	1280	720	1.561171	30000/1001
yt-kKRGgUhVRzc_74.mp4	boxing	3.045000	1280	720	1.475665	24000/1001
3WAnGcPubBY_143.mp4	boxing	3.024000	1280	720	1.774688	30000/1001
yt-VypeVQ7gJ_k_578.mp4	boxing	3.024000	1280	720	1.530842	30/1
yt-alGXD2Drh_g_19.mp4	screwing	3.024000	1280	720	1.150029	30/1
zr0tzAC2XHk_334.mp4	screwing	3.024000	1280	720	1.340131	2997/100
yt-2pRKCSgdXXU_30.mp4	screwing	3.024000	1280	720	1.198205	30/1
yt-zr0tzAC2XHk_417.mp4	screwing	3.024000	1280	720	1.308834	2997/100
yt-NOnR6C2sjpI_97.mp4	chopping	3.051000	1280	720	2.336636	12131/500
yt-CeOZeB1LXwE_79.mp4	chopping	3.024000	1280	720	1.417654	30000/1001
yt-r4st6Mt4EE8_85.mp4	chopping	3.024000	1280	720	0.770727	14/1
yt-j3Sk8ZnAiEA_32.mp4	chopping	3.037000	1280	720	1.148989	30000/1001
yt-0n0uppNuUus_15.mp4	chopping	3.024000	1280	720	2.289274	30000/1001
yt-wjBwgccZM5k_150.mp4	chopping	3.045000	1280	720	0.95881	24000/1001
yt--UhwpukdyBg_51.mp4	chopping	3.024000	1280	720	1.121464	25/1
yt-N7ztk2fa3Ls_137.mp4	chopping	3.024000	1280	720	1.211644	30000/1001
yt-AKnqtBjARlM_118.mp4	chopping	3.024000	1280	720	1.890974	30/1
yt-Q6BFO3Yz0zY_363.mp4	chopping	3.024000	1280	720	1.04749	30/1
yt-iCGU1R75BZo_52.mp4	chopping	3.037000	1280	720	3.919349	30000/1001
yt-Ndwek2tpIOA_169.mp4	chopping	3.024000	1280	720	3.482078	30000/1001
yt-jeVeQBuzbEQ_120.mp4	swimming	2.202200	1280	720	3.637655	0/0
yt-xSGPe0KemD4_384.mp4	swimming	3.034000	1280	720	2.406139	30/1
yt--I4Ggi6-QOE_23.mp4	swimming	3.034000	1280	720	2.469961	30/1
yt--cAfxH1WnPo_3.mp4	swimming	3.024000	1280	720	3.094223	30000/1001
yt-sXy_bKQE-8U_7.mp4	queuing	2.480000	1280	720	4.323314	0/0
yt-ZPRkoZyAmfg_35.mp4	queuing	3.024000	1280	720	1.629114	25/1
yt-mj82m2mHYG4_6.mp4	queuing	3.024000	1280	720	1.618382	25/1
yt-FH07OivQGOM_30.mp4	queuing	3.024000	1280	720	1.679992	25/1
yt-Kwfwhd07dVo_2.mp4	stacking	3.024000	1280	720	1.627957	30/1
yt-JkKOG9Fxykc_94.mp4	stacking	3.024000	1280	720	1.574749	30/1
yt-2WPmM2vIuBE_41.mp4	stacking	3.034000	1280	676	1.931024	30/1
yt-hQ5pge893b4_6.mp4	stacking	3.062000	1280	720	1.490113	14373/500
yt-cWBQB8CxsVY_69.mp4	stacking	3.024000	1280	720	2.41097	25/1
wc-ikynRrpJVaWp_12.mp4	starting	3.022000	1920	1080	1.714736	60/1
wc-yoyQRWvHhC_x_3.mp4	starting	3.022000	1920	1080	2.158589	30000/1001
wc-sd8_iKx0t7s7_9.mp4	starting	3.022000	1920	1080	3.212653	30000/1001
wc-DcFDe419cL3d_17.mp4	starting	3.037000	1920	1080	2.387425	30000/1001
yt-MIDWkOZcQUs_72.mp4	jogging	3.024000	1280	720	1.762244	30000/1001
yt-AjyR9--Mx3A_44.mp4	jogging	3.024000	1280	720	2.154104	30/1
yt-xCh0LI9VKeI_28.mp4	jogging	3.045000	1280	720	2.232992	24000/1001
yt-th8otDDjMR8_3.mp4	jogging	3.024000	1280	720	1.772539	30/1
yt-QOPuhPO1hkk_27.mp4	jogging	3.024000	1280	720	1.856408	29/1
yt-Z8kKaMQMTdM_173.mp4	sailing	3.024000	1280	720	1.577116	30/1
yt-26obL-Z5obg_131.mp4	sailing	3.024000	1280	720	2.110016	30/1
yt-8y7Xhp2_2e0_168.mp4	sailing	3.024000	1280	720	2.084527	30/1
yt-qsyDLtXcyHc_8.mp4	sailing	3.024000	1280	720	1.553807	30/1
yt-i-1Gou9SA5U_3.mp4	operating	3.024000	1280	720	1.644632	30000/1001
Ds4EKTLx_RI_51.mp4	operating	3.054000	1280	720	1.399474	26851/1000
yt-11VGDAOVEag_8.mp4	operating	2.585917	1280	720	4.149966	0/0
yt-YLcmfyfIokU_64.mp4	operating	3.037000	1280	720	1.049923	30000/1001
yt-zPfYVjnzYEY_32.mp4	operating	3.062000	1280	720	1.166725	341/12
yt-n_Nd9wu2Bv0_126.mp4	grilling	3.037000	1280	720	1.335075	30000/1001
yt-YlA-FPDylDE_100.mp4	grilling	3.037000	1280	720	1.306165	30000/1001
yt--Ou506YF3mY_106.mp4	grilling	3.024000	1280	720	1.323334	30000/1001
bing-www_nytimes_com_video_dining_1247468118505_grilled-chicken-breasts-with-herb-butter_html_132.mp4	grilling	1.433333	1280	720	3.558824	0/0
yt-ZtS7ZrJ_rtk_525.mp4	grilling	3.037000	1280	720	1.296936	30000/1001
yt-qHUewJuLW4o_19.mp4	unloading	3.037000	1280	720	2.401964	30000/1001
yt-SS7pSyb0_d0_32.mp4	unloading	3.045000	1280	720	1.758463	24000/1001
yt-w_C-15eJeCQ_191.mp4	unloading	3.037000	1280	720	1.777251	30000/1001
Nh81j72Utbs_5.mp4	unloading	3.024000	1280	720	1.862597	30000/1001
yt-2IN85w8ptmM_51.mp4	unloading	3.024000	1280	720	1.726578	30/1
yt-mL3MuCfKtdY_79.mp4	sketching	3.024000	1280	720	1.094114	30000/1001
yt-dQRqGgpS9mE_288.mp4	sketching	3.037000	1280	720	1.138383	30000/1001
yt-BDCyXL5e9S4_223.mp4	sketching	3.037000	1280	720	1.11204	30000/1001
yt-QJHe-CoK4iI_170.mp4	sketching	3.024000	1280	720	1.256248	25/1
yt-rafmq6Ydoc8_15.mp4	playing+music	3.024000	1280	720	1.779866	30000/1001
yt-sde4IKBgBMw_21.mp4	playing+music	3.024000	1280	720	1.675672	30/1
yt-HwZFMTZ7Xko_35.mp4	playing+music	3.024000	1280	720	3.782175	25/1
yt-VbKGc8N_29.mp4	playing+music	2.769433	1280	720	4.512971	0/0
yt-YCjbGOPBQHw_131.mp4	scrubbing	3.024000	1280	720	1.759578	30/1
yt-zSSnQYeO_DE_338.mp4	scrubbing	3.024000	1280	720	1.325705	30/1
yt-7lULOC_rSE0_747.mp4	scrubbing	3.024000	1280	720	1.486096	30/1
yt-Nnt51ug6NF8_53.mp4	scrubbing	3.024000	1280	720	1.48539	30/1
yt-25xuzTBhwPk_109.mp4	scrubbing	3.024000	1280	720	1.229073	30/1
yt-xBwq6sHHF5M_21.mp4	scrubbing	3.024000	1280	720	1.462161	27271/1000
yt-W4Shvmb1JYs_258.mp4	handwriting	3.024000	1280	720	1.410949	4719/200
yt-vQGD-rJyMw4_166.mp4	handwriting	3.024000	1280	720	1.030895	30/1
yt-iT6jsSikmGM_4.mp4	handwriting	3.024000	1280	720	1.549258	30/1
yt-TxU1H5A6BaQ_52.mp4	handwriting	3.037000	1280	720	0.861583	30000/1001
yt-pZRvYLT6SmU_40.mp4	handwriting	3.024000	1280	720	1.0747	30/1
yt-pKl8nduxfTI_798.mp4	extinguishing	3.024000	1280	720	1.639062	30/1
yt-LYnwnfi1JJ4_120.mp4	extinguishing	3.037000	1280	720	1.302064	30000/1001
yt-osz-TXlRdXs_2.mp4	extinguishing	3.024000	1280	720	1.791528	30/1
yt-IlW1U39Dga4_5.mp4	extinguishing	3.024000	1280	720	1.394069	30/1
yt-ie418P-Euz4_1077.mp4	extinguishing	3.024000	1280	720	1.431948	30000/1001
yt-QOnORDmVMyU_10.mp4	extinguishing	3.024000	1280	720	1.527132	30000/1001
yt-yXJr3FR2xrM_27.mp4	crawling	3.037000	1280	720	1.173858	30000/1001
yt-kawmL3oVw8c_2.mp4	crawling	3.024000	1280	720	1.155729	2997/100
yt-U38nodRpSOA_54.mp4	crawling	3.024000	1280	720	0.95681	30/1
yt-CGBD5bNhmZc_75.mp4	crawling	3.024000	1280	720	1.258254	30000/1001
yt-Lbv4qHp0RO0_14.mp4	crawling	3.024000	1280	720	1.28252	30/1
yt-9mWz93En7Gw_97.mp4	crawling	3.037000	1280	720	1.402668	30000/1001
yt-BiBS8EO5GPc_4.mp4	crawling	3.024000	1280	720	1.278877	30000/1001
yt-EAMpitsjbbA_153.mp4	crawling	3.024000	1280	720	1.125773	25/1
yt-s-J3C6e5A3Q_18.mp4	crawling	3.037000	1280	720	1.215001	2997/100
yt-nQu-PAXBv2g_5.mp4	crawling	3.024000	1280	720	1.100806	2997/100
yt-vOC7cBvdSw8_11.mp4	wetting	3.041000	1280	720	2.334155	29929/1000
meta-11482036_235.mp4	wetting	3.040000	1280	720	2.528346	25/1
cST9H3zu3zQ_126.mp4	wetting	3.037000	1280	720	2.370259	30000/1001
yt--4P7Xab3nPw_304.mp4	wetting	3.024000	1280	720	3.089435	30000/1001
yt-Ryb0K9lGPrg_5.mp4	clapping	3.024000	1280	720	1.731385	30/1
yt-LGwEki4ghNw_69.mp4	clapping	3.024000	1280	720	1.284425	30/1
yt-IxUQZ_1JuFs_35.mp4	clapping	3.024000	1280	720	1.835411	30/1
yt-P2RwcXMKIbQ_1.mp4	clapping	3.024000	1280	720	1.135853	30/1
yt-kQpE9L-fsNE_55.mp4	clapping	3.024000	1280	720	1.146405	30/1
yt-0Zze3Ff12Ys_58.mp4	clapping	3.024000	1280	720	1.633731	25/1
yt-JXmyvkbRYk4_5.mp4	clapping	3.024000	1280	720	1.361295	30/1
yt-5IEO9Gn5fZ4_59.mp4	clapping	3.037000	1280	720	1.177133	30000/1001
yt-yQrDeFlFmfM_138.mp4	clapping	3.024000	1280	720	1.62146	30/1
yt-IigHVUksnw8_7.mp4	clapping	3.024000	1280	720	1.121153	30/1
yt-5MyvZYFlc9g_125.mp4	clapping	3.037000	1280	720	1.117647	30000/1001
yt-8N5UuN5WQcY_72.mp4	clapping	3.024000	1280	720	1.348646	30000/1001
yt-d8svprEgK4s_14.mp4	chasing	3.024000	1280	720	1.631699	30/1
yt-mJzkLd3Mr_c_35.mp4	cleaning	3.024000	1280	720	1.536965	30/1
yt-STL3ejY9u_Q_73.mp4	cleaning	3.024000	1280	720	1.187457	30000/1001
yt-lazG9z4VQAw_99.mp4	cleaning	3.037000	1280	720	1.335367	30000/1001
yt-c5IgOXX8YZ0_24.mp4	cleaning	3.037000	1280	720	1.247245	30000/1001
yt-w5lh_rKyKtE_21.mp4	cleaning	3.024000	1280	720	1.435165	25/1
yt-WhQMF3WM0Ig_29.mp4	cleaning	3.024000	1280	720	1.338619	30/1
yt-D9iwtEHx8M0_20.mp4	cleaning	3.024000	1280	720	1.708206	30/1
yt-Uv0dt_-fWJU_40.mp4	cleaning	1.801800	1280	720	2.9212	0/0
yt-kA0ybjmoiMc_284.mp4	cleaning	3.037000	1280	720	1.790056	30000/1001
yt-T2CzKcU8pHo_17.mp4	cleaning	3.037000	1280	720	1.416784	30000/1001
yt-EuyfT0PuOoQ_91.mp4	brushing	3.037000	1280	720	1.557751	30000/1001
yt-2wb0b0pdSxU_59.mp4	brushing	3.024000	1280	720	1.582092	5987/250
yt-mOQJwaPQbMg_5.mp4	stomping	3.024000	1280	720	1.991628	25/1
yt-JtR6WZXT2kU_8.mp4	stomping	3.024000	1280	720	2.163545	30000/1001
yt-v9WGfC67DPk_50.mp4	stomping	3.024000	1280	720	2.541346	2997/100
flickr-lamujuri-10653517683_4.mp4	stomping	3.037000	1920	1080	2.158355	2997/100
yt-UzWRbs9Syf4_7.mp4	kneeling	3.024000	1280	720	1.631574	30000/1001
yt-yhHs1BmQp2Y_54.mp4	kneeling	3.037000	1280	720	1.430736	30000/1001
yt-iAKjTYYkXwk_10.mp4	kneeling	3.042000	1280	720	1.274903	29917/1000
yt-BFA07F4L4S0_22.mp4	kneeling	3.037000	1280	720	1.243273	30000/1001
yt-FsylDeYfcxU_24.mp4	kneeling	3.037000	1280	720	1.655608	2997/100
yt-pOCEuqVE7ro_61.mp4	pouring	3.024000	1280	720	3.44193	45000/1877
yt-hHdxZ26SImA_17.mp4	pouring	3.024000	1280	720	3.394529	24000/1001
yt-XbigWWtnGL4_75.mp4	pouring	3.024000	1280	720	2.845333	80/3
yt-2lnxIdOTxog_157.mp4	pouring	3.024000	1280	720	1.883877	25/1
yt-QD74nNliDvI_10.mp4	pouring	3.044000	1280	720	2.409277	3738/125
yt-GWOOQZ19-oU_331.mp4	packaging	3.048000	1280	720	1.479825	5907/200
yt-4ouMuGUuPHI_193.mp4	packaging	3.024000	1280	720	1.162382	30/1
yt-22c5eZ1UNME_76.mp4	packaging	2.877875	1280	720	4.620819	0/0
yt-XtzmBXKYEWk_60.mp4	packaging	3.024000	1280	720	1.366443	24/1
yt-_F8eDDKtvJ0_82.mp4	packaging	3.024000	1280	720	1.153888	30/1
yt-BAQ3Xhm_PPE_23.mp4	saluting	3.034000	1280	720	1.748966	30/1
yt-MSdNCUWOp4o_4.mp4	saluting	3.024000	1280	720	1.333763	24000/1001
bing-www_msn_com_en-us_video_news_tommy-lasorda-salutes-national-league-champs_vp-AAtLThQ_4.mp4	saluting	3.022000	1920	1080	1.930095	30000/1001
yt-1V0KJEc4cJ4_203.mp4	saluting	3.024000	1280	720	1.372111	30/1
yt-LZS1RrEtTeQ_136.mp4	cooking	3.024000	1280	720	1.418775	30/1
yt-GO26QIueqRw_385.mp4	cooking	3.051000	1280	720	1.596524	59/2
yt-9Q7SZR0mgMA_155.mp4	cooking	3.024000	1280	720	1.871198	30/1
yt-VJ65ukWmdxQ_193.mp4	cooking	3.024000	1280	720	1.455304	25/1
yt-VQtbKGzI9SE_431.mp4	cooking	3.034000	1280	720	1.410107	30/1
yt-tVfYnm81ywo_82.mp4	cooking	3.024000	1280	720	1.546029	30/1
yt-r7PeFd-hIp0_378.mp4	cooking	3.024000	1280	720	1.885403	30/1
yt-s73Xqkcq9Js_285.mp4	cooking	3.034000	1280	720	1.978676	30/1
yt-o96A55Szxkc_982.mp4	cooking	3.034000	1280	720	1.442048	30/1
yt-KK6fVRAMm-c_476.mp4	cooking	3.024000	1280	720	1.432864	30/1
yt--jzScB82vKI_212.mp4	sewing	3.024000	1280	720	1.430681	30000/1001
yt-fnE8kgUHUMI_64.mp4	sewing	3.037000	1280	720	1.274979	30000/1001
yt--jzScB82vKI_90.mp4	sewing	3.037000	1280	720	1.193127	30000/1001
X-D3lUv-atE_376.mp4	sewing	3.024000	1280	720	1.321726	25/1
yt-mRvsz7x-q9g_90.mp4	sewing	3.037000	1280	720	1.320973	30000/1001
yt-8aJDzfAaArQ_75.mp4	closing	3.024000	1280	720	1.172031	30000/1001
yt_R-SwXr0ScjD9o_20.mp4	closing	3.040000	1280	720	0.805096	25/1
yt_R-JaY8f33fOCw_25.mp4	closing	3.042000	1280	720	0.71648	24/1
yt-jNfXfyipaMc_155.mp4	closing	3.024000	1280	720	0.660848	24/1
yt-AJypa57HKqM_28.mp4	closing	3.037000	960	720	1.03927	30000/1001
yt-31WwM4UgsVI_322.mp4	closing	3.070000	1280	720	1.098356	28339/1000
yt-V_2XgfjJfeQ_67.mp4	closing	3.024000	1280	720	0.792581	30/1
yt-ZE8Af60eNsI_15.mp4	closing	3.024000	1280	720	0.884286	30000/1001
yt-11S5tcT2Tm0_254.mp4	closing	3.024000	1280	720	0.903952	24000/1001
AwPBuHsoXV0_25.mp4	shouting	3.037000	1280	720	1.742135	30000/1001
Oo8otu7cQ20_112.mp4	shouting	3.024000	1280	720	1.924709	30/1
hkunxDEshL4_95.mp4	shouting	3.037000	1280	720	1.714224	30000/1001
m-aeoYPMqfg_185.mp4	shouting	3.037000	1280	720	1.647647	30000/1001
yt-hWXr5bv2_uA_48.mp4	bulldozing	3.024000	1280	720	2.50499	30/1
yt-pO5SVq-9EhU_114.mp4	taping	3.045000	1280	720	1.439271	24000/1001
yt-VTNBCfQxnsk_59.mp4	taping	3.024000	1280	720	1.286919	24000/1001
yt-1ruRqcfBMw0_21.mp4	taping	3.045000	1280	720	1.238823	24000/1001
yt-NLfzvAJgyJ4_120.mp4	taping	3.024000	1280	720	1.250374	30/1
yt-Q5wYs9vSzlA_30.mp4	taping	3.024000	1280	720	1.297431	30/1
yt-PYP0fEQ357c_89.mp4	taping	3.024000	1280	720	1.391762	30/1
yt-vQ-rd-1gwH4_238.mp4	licking	3.024000	1280	720	1.280218	30/1
yt-Xq6uX1jfFRk_21.mp4	licking	3.024000	1280	720	1.366847	25/1
yt-xlHdGsXVZFU_83.mp4	licking	3.034000	1280	720	1.168634	30/1
yt-tEzCpMrjOHs_24.mp4	licking	3.024000	1280	720	1.208249	30/1
yt-eF5J5Kjt6oY_23.mp4	licking	3.037000	1280	720	1.218328	30000/1001
yt-q9-_bG9ry3E_5.mp4	walking	3.024000	1280	720	2.65838	30/1
flickr-51283549@N02-23064904264_16.mp4	walking	3.024000	1920	1080	2.221607	24000/1001
flickr-reginahart-31964450591_23.mp4	walking	3.037000	1920	1080	3.825029	2997/100
yt--7-rH4IBKLE_19.mp4	walking	3.024000	1280	720	2.266265	25/1
production_ID_4325585.mp4	pexelsclips	5.020000	1280	720	6.628039	0/0
pexels-anthony-shkraba-production-8135459.mp4	pexelsclips	3.040000	1920	1080	7.884768	50/1
Pexels_Videos_2786546.mp4	pexelsclips	4.240000	1920	1080	10.93822	0/0
production_ID_3943334.mp4	pexelsclips	4.920000	1920	1014	8.92591	25/1
production_ID_4269182.mp4	pexelsclips	5.000000	1920	1012	12.508472	50/1
production_ID_4584682.mp4	pexelsclips	3.920000	1920	1012	3.573375	0/0
pexels-cottonbro-10640532.mp4	pexelsclips	7.120000	1920	1014	14.819941	25/1
pexels-koolshooters-7327412_1.mp4	pexelsclips	4.360000	1920	1080	5.559087	25/1
pexels-artem-podrez-5457692.mp4	pexelsclips	3.833333	1920	1080	9.887421	30/1
production_ID_4325513.mp4	pexelsclips	4.660000	1920	1080	8.841165	0/0
pexels-mart-production-7698693.mp4	pexelsclips	4.120000	1920	1014	7.603979	25/1
production_ID_4802710.mp4	pexelsclips	4.080000	1920	1014	5.540148	0/0
production_ID_5102663.mp4	pexelsclips	6.480000	1920	1014	13.657793	25/1
pexels-mart-production-8435081.mp4	pexelsclips	3.480000	1920	1014	8.800437	25/1
pexels-mikhail-nilov-8410063.mp4	pexelsclips	4.120000	1920	1080	7.27726	25/1
production_ID_4101234.mp4	pexelsclips	7.820000	1920	1014	16.568653	50/1
pexels-ron-lach-8071987.mp4	pexelsclips	6.720000	1920	1014	11.22371	25/1
Pexels_Videos_2376809.mp4	pexelsclips	3.753750	1920	1080	8.586613	24000/1001
production_ID_4499960.mp4	pexelsclips	3.566667	1920	1080	3.333239	30/1
pexels-cottonbro-5780808.mp4	pexelsclips	4.280000	1920	1080	10.942408	50/1
pexels-koolshooters-7689098.mp4	pexelsclips	4.920000	1920	1080	8.683062	25/1
pexels-pavel-danilyuk-8626652.mp4	pexelsclips	3.880000	1920	1080	7.313594	25/1
production_ID_5144823.mp4	pexelsclips	3.560000	1920	1080	6.619497	25/1
pexels-roman-odintsov-8232443_1.mp4	pexelsclips	15.080000	1920	1014	32.134496	25/1
pexels-mikael-blomkvist-8689852.mp4	pexelsclips	3.720000	1920	1080	6.695046	25/1
production_ID_5146014.mp4	pexelsclips	9.120000	1920	1080	23.255013	25/1
production_ID_5144824.mp4	pexelsclips	3.240000	1920	1080	3.077946	25/1
pexels-roman-odintsov-8233166.mp4	pexelsclips	6.800000	1920	1014	16.922623	25/1
production_ID_4765899.mp4	pexelsclips	5.333333	1920	1014	14.003685	0/0
production_ID_5020960.mp4	pexelsclips	3.920000	1920	1014	8.094705	25/1
production_ID_4101225.mp4	pexelsclips	5.920000	1920	1014	13.32131	50/1
pexels-cottonbro-6789231.mp4	pexelsclips	5.720000	1920	1014	9.213381	25/1
pexels-roman-odintsov-8232443.mp4	pexelsclips	7.080000	1920	1014	12.294729	25/1
production_ID_4707837.mp4	pexelsclips	4.320000	1920	1014	10.823887	0/0
pexels-diva-plavalaguna-6985395_1.mp4	pexelsclips	3.960000	1920	1080	8.955328	50/1
pexels-cottonbro-10639398.mp4	pexelsclips	3.960000	1920	1014	3.651785	25/1
pexels-rodnae-productions-5993671.mp4	pexelsclips	3.366667	1920	1014	6.532196	0/0
Pexels_Videos_2795737.mp4	pexelsclips	4.160000	1920	1014	8.097672	0/0
pexels-anthony-shkraba-7569650.mp4	pexelsclips	3.040000	1920	1014	2.135952	0/0
video-9.mp4	pexelsclips	5.000000	1920	1014	12.63254	0/0
production_ID_4510883.mp4	pexelsclips	7.416667	1920	1080	13.8428	24/1
